# h        omch2      ombh2      ln(10^10*As)    ns    tau
0.73483477 0.12167878 0.01523287 3.76955114 0.93123919 0.09985849
0.61040821 0.13501879 0.01908526 3.28115985 1.08903519 0.15317080
0.65128115 0.17378735 0.02724919 2.73180174 1.02289890 0.05785496
0.71961976 0.13151403 0.02942689 3.33986145 0.99945335 0.15590599
0.67638514 0.14435917 0.01763168 2.00831624 1.05415160 0.15124783
0.65835441 0.17522620 0.02248497 3.68757468 1.00951779 0.04600790
0.71904684 0.18916209 0.01041818 2.76642854 0.95025740 0.19947060
0.62354214 0.19857732 0.02227224 2.72529197 0.80803566 0.15099053
0.71094220 0.08461859 0.01533779 3.40351008 1.09665963 0.14335518
0.70621556 0.12268109 0.01974624 3.60443823 0.97427060 0.17334242
0.60933396 0.08350944 0.01347802 3.08781441 1.01066209 0.07399243
0.61029863 0.16445085 0.01809664 3.08854173 0.98824401 0.02334564
0.63613384 0.06287906 0.02548004 3.46768983 0.82787580 0.03589660
0.72924010 0.05479327 0.02930853 3.07751759 0.92389306 0.16872660
0.60177531 0.08582716 0.01394295 2.12327678 1.02819391 0.12189805
0.76599749 0.14454726 0.02881014 2.40909796 0.98423693 0.16178128
0.71117764 0.18601898 0.02878655 2.48908962 1.08465375 0.22997431
0.76932255 0.15603840 0.02441829 2.93936393 0.86438051 0.08656380
0.73037597 0.06193939 0.02033500 3.54519780 0.82741682 0.05593223
0.69816657 0.17023481 0.02902140 2.55621748 0.91704939 0.08103852
0.70825004 0.08020782 0.01875356 2.00138990 1.06048257 0.23886895
0.67275172 0.08695993 0.02210478 2.39253959 0.86152150 0.12534666
0.78144900 0.19733092 0.01028611 2.24739975 0.95191799 0.16088718
0.62946897 0.11553744 0.02612863 2.22800545 1.07234684 0.08212760
0.66684160 0.06217778 0.01827882 3.95329844 0.93500306 0.04437744
0.79320984 0.18759410 0.02259419 2.67914389 0.89782588 0.24930007
0.67144490 0.08380744 0.02312948 3.01236359 0.83898681 0.21859957
0.76701596 0.07087392 0.01026117 3.22177960 0.82437793 0.15340021
0.74985936 0.08080284 0.01541718 2.15367978 1.00859411 0.07778401
0.76881811 0.09589414 0.01696929 3.32437812 1.02043144 0.09899433
0.71996353 0.09013250 0.02445932 2.91723303 0.95629343 0.19905523
0.73237445 0.18480021 0.02649336 3.31180524 0.98619254 0.19805403
0.60614680 0.06339879 0.01257679 2.14678553 0.92931676 0.03295776
0.75532137 0.08289049 0.02862711 2.08562004 1.03886805 0.24259129
0.78260991 0.05647383 0.01552051 2.13189528 0.89548910 0.15526427
0.60417549 0.05483510 0.01968241 2.98854878 1.00903378 0.14489829
0.67795655 0.12802322 0.02085678 2.81267211 1.02738382 0.14261914
0.63072303 0.08625270 0.01633398 2.81450517 0.96050258 0.09583225
0.69821076 0.18209120 0.01867415 3.25845853 1.06242168 0.11283313
0.79046173 0.15573891 0.02851054 2.86609056 0.91390764 0.23363383
0.65388367 0.18140933 0.02379569 3.97444635 1.05138471 0.17869958
0.60693315 0.19821947 0.01416402 3.41718096 0.89292444 0.19765391
0.63152972 0.17951139 0.01038088 3.56686544 0.96386856 0.13816551
0.79127075 0.15790184 0.01337479 2.36579718 0.99420520 0.17081125
0.75895150 0.13297142 0.01278490 2.23919444 1.08848128 0.11348669
0.67870708 0.09465313 0.01128370 2.29702458 1.06467149 0.16791141
0.68811203 0.19797588 0.02505479 2.35702147 1.05911286 0.11299460
0.66810601 0.19333171 0.01215320 2.70499259 1.02645893 0.11514864
0.60662340 0.10697163 0.02229869 3.94077871 0.82273128 0.22448042
0.60547662 0.06959652 0.02924384 3.05001277 0.99408904 0.15880659
0.78259605 0.11161909 0.01497200 3.11693531 0.88962980 0.14926816
0.79251763 0.19503957 0.01071037 3.96175503 1.06835236 0.09075231
0.63874088 0.10367932 0.02122061 2.80664999 0.88260883 0.13603719
0.75851663 0.09129685 0.01893663 2.65459822 0.88976878 0.05295711
0.77026580 0.14937427 0.02905413 2.70911265 0.87702305 0.01756952
0.68489025 0.16439611 0.01901810 2.20627616 1.01264238 0.05999665
0.79593659 0.11644060 0.01174183 3.11043082 0.88456871 0.08528919
0.74081445 0.09684803 0.01923214 2.69797098 0.83577644 0.05509224
0.62440346 0.11002522 0.01890335 2.85104136 0.87529061 0.07365158
0.63829958 0.09942367 0.02143241 2.48241820 0.89421525 0.07042654
0.79786108 0.06811560 0.02106859 3.55702008 1.07277484 0.10111732
0.77436078 0.05219580 0.01753882 2.76456916 0.85082776 0.01509739
0.68513471 0.14086226 0.01187387 3.76653667 0.96322138 0.14227447
0.68001867 0.16326673 0.01393075 3.32225126 0.84483486 0.19603618
0.79226691 0.12894225 0.01678731 3.91999178 0.88586324 0.21853327
0.61625481 0.05782468 0.01882922 3.68548724 0.91823448 0.15367407
0.73860056 0.15155756 0.02486974 2.54874264 0.91250566 0.21927104
0.71215144 0.08772088 0.01566109 2.80454916 0.92857500 0.20180625
0.69067422 0.17415903 0.01887262 3.64603468 0.91191943 0.06472918
0.77841697 0.12789978 0.01832324 2.41616832 0.85197096 0.13941609
0.64544111 0.13786527 0.02072334 2.68020981 1.09462031 0.13112509
0.64832400 0.15934419 0.02286300 2.88845704 0.99076270 0.18339185
0.64863736 0.05245954 0.02913753 3.37986438 0.89899725 0.07603981
0.68034991 0.10989048 0.01973173 2.81860419 0.92761366 0.24471736
0.68529812 0.16275686 0.01042999 3.56423843 1.03723223 0.03523764
0.65927760 0.07915553 0.02472076 3.92874691 0.80174731 0.10543110
0.74291682 0.11424852 0.02825474 3.76427389 0.95339726 0.19155626
0.60332018 0.14836916 0.02102044 3.35510694 0.81868937 0.23197165
0.76854615 0.12850790 0.01072608 2.83701856 1.04924222 0.20223058
0.70392482 0.17210181 0.02494763 3.21968532 0.83290144 0.16225491
0.65202282 0.05829211 0.01094777 2.40539912 0.98326930 0.04036366
0.70514062 0.18303387 0.02745096 3.59167149 1.03684878 0.24559925
0.77686475 0.16503649 0.02001653 2.68440643 0.83148446 0.20823966
0.76994501 0.07561775 0.02710010 3.48625958 1.02207862 0.19312478
0.74435092 0.14167350 0.02489845 2.83381546 0.96023309 0.13998543
0.75942856 0.12522037 0.02573646 2.70027125 1.03649943 0.21792665
0.66090147 0.13479683 0.02836751 3.47344686 1.06862248 0.14827269
0.75827767 0.15142330 0.01300005 2.87276290 0.89936419 0.06142441
0.73144126 0.08115888 0.02752698 3.14722291 0.88894539 0.07297682
0.63928207 0.07190040 0.02459503 3.86145001 0.86685915 0.06189033
0.76086390 0.19618261 0.02428387 2.80244917 1.08614903 0.15851576
0.60245091 0.09915722 0.02190371 2.92541859 0.81687651 0.11811328
0.63372710 0.06409708 0.01698143 3.32738108 0.91912901 0.15377722
0.74718660 0.07170184 0.01289432 3.46551360 1.00640715 0.19732015
0.60897533 0.16298630 0.01116537 2.15075800 0.98578910 0.23084460
0.60867180 0.05509495 0.02420467 3.44066789 0.92394019 0.18209794
0.79061295 0.09744311 0.01189486 3.79671315 1.01365418 0.14523271
0.76912070 0.15408417 0.02155231 2.97882179 1.00047533 0.22515716
0.79758829 0.09734259 0.02578468 3.15019489 1.02412669 0.18525942
0.67104175 0.14551939 0.01408501 2.38717811 0.98025852 0.10702478
0.68088826 0.13383829 0.01190135 3.09988638 0.99036114 0.01264982
0.72570621 0.05126219 0.01954011 2.52264646 1.01712967 0.07689298
0.71694943 0.10195943 0.02168668 2.06125141 1.07959915 0.16741580
0.75438340 0.15288349 0.01703772 3.50123292 0.84406599 0.01793550
0.64074533 0.15955697 0.02976486 2.46679740 0.94012750 0.01601834
0.63463068 0.18065879 0.02966564 2.05282668 0.99000963 0.13696992
0.66289233 0.17327023 0.01942139 2.30352291 0.85358118 0.17261219
0.78295642 0.08410980 0.02438204 2.08797092 0.94625318 0.23614869
0.76519514 0.07579243 0.01203495 3.47584747 0.95062152 0.02310890
0.64539413 0.19769666 0.02172497 3.98842585 0.95703778 0.23147195
0.63335393 0.19214849 0.02243671 2.44925186 0.94753354 0.24437188
0.70377625 0.12980635 0.02692503 3.31562572 1.06793986 0.24698557
0.78515580 0.09620887 0.02595143 3.67182199 1.00229773 0.15789187
0.72866999 0.12502550 0.01145757 2.21806907 0.86325128 0.07331348
0.60188297 0.11932822 0.01926937 2.61688539 0.85582160 0.24752818
0.70224286 0.10452704 0.01100202 2.27270292 0.81022121 0.11151385
0.63626090 0.16161243 0.01328481 3.02890506 0.90492423 0.08135820
0.62858867 0.07436851 0.02417127 3.23129782 1.00539661 0.18311051
0.66718284 0.13470729 0.01896920 2.93044678 0.84527610 0.08074519
0.61127718 0.06096235 0.02374394 2.37697906 1.04298818 0.08165478
0.71554741 0.17353445 0.02117139 3.59711696 0.83811687 0.07721108
0.62691787 0.12587385 0.02067314 2.72337405 0.91985080 0.08371923
0.70300201 0.08742990 0.01432948 2.38892728 0.99195142 0.09562003
0.76837500 0.17764696 0.02593274 2.47484158 0.92011890 0.19672354
0.76815440 0.10663445 0.01444994 2.55288702 0.82520322 0.05512679
0.65370245 0.15371660 0.02121979 3.62468707 1.09227948 0.14708108
0.77561834 0.08214298 0.02597495 3.71851203 0.88551309 0.17348157
0.75033947 0.19564910 0.02134518 2.85344732 0.84033486 0.23257281
0.79669928 0.18967024 0.01263628 3.27425704 1.01612827 0.21673735
0.70717789 0.14789807 0.01748177 3.10808442 0.87368658 0.23407009
0.68896593 0.07825413 0.01236098 2.41156717 0.99498914 0.21496553
0.69168711 0.11314377 0.02985452 3.81090336 1.06610938 0.12400204
0.72217565 0.06680387 0.02983282 3.30377230 0.99234600 0.03855958
0.63087356 0.15463655 0.01914699 3.83655346 1.09631099 0.02636853
0.76238253 0.13026451 0.01419756 3.60119703 0.84564933 0.20461610
0.67087605 0.07900974 0.01693521 2.14470393 0.95555637 0.15491338
0.61419848 0.09289244 0.02346488 2.84841022 0.86220211 0.09392903
0.65706320 0.15826875 0.02971648 2.67204607 1.01820524 0.04009156
0.69139163 0.13103682 0.01576911 3.68935211 0.93268693 0.19054175
0.65948034 0.10973253 0.01363747 3.95192662 0.85284034 0.24532258
0.63183997 0.16873540 0.02923587 2.98213416 0.86370352 0.14605888
0.67539962 0.05901521 0.02647171 3.19098988 1.05262780 0.17445523
0.67607685 0.19250759 0.02163866 3.41146519 0.82841252 0.23825894
0.63426666 0.11956599 0.02623248 2.45683059 0.89403875 0.08422134
0.66539878 0.05163483 0.01161531 3.99732526 0.93217457 0.03078677
0.77734988 0.11125172 0.02175654 3.53308782 0.98459768 0.22783770
0.64755390 0.16577241 0.01048995 3.99136694 0.88425581 0.19085521
0.62478023 0.09835637 0.01136796 2.25597671 1.02016810 0.23768239
0.66759098 0.13614135 0.02410232 2.56047230 0.81641473 0.17707483
0.73922317 0.19346641 0.01032056 3.74730018 1.01042527 0.19127196
0.74547467 0.12251987 0.02509507 3.45045133 0.98541210 0.22689285
0.70258423 0.13521705 0.01550075 2.29911094 1.02925952 0.08984623
0.68657868 0.12102763 0.02513150 3.29649499 0.89529649 0.24624015
0.62672016 0.15292481 0.01135592 3.35732327 0.82221277 0.05311085
0.67471303 0.06724961 0.01138147 3.84361559 0.94248634 0.01246488
0.79680231 0.05418028 0.01880821 3.93470380 1.09776389 0.17236846
0.73904304 0.05372692 0.01636790 2.52934363 1.06039794 0.22229835
0.69140899 0.09959012 0.02396886 3.67207792 1.04236476 0.17735935
0.63490967 0.10463528 0.02065368 3.63829891 1.00686277 0.20273786
0.66831579 0.15247441 0.01638395 3.80322500 1.08401774 0.13414676
0.61579097 0.10629629 0.02147452 2.49574634 0.86144639 0.14768670
0.79012446 0.10896403 0.01126504 2.85552502 0.97568690 0.15278973
0.78945501 0.11149322 0.02503680 2.75039107 1.01450091 0.03752161
0.65113478 0.10831175 0.02765946 3.85579269 1.09335102 0.05000930
0.71570749 0.19421520 0.01932062 3.38461691 1.02113645 0.22620764
0.62745384 0.14067810 0.02803164 2.57003979 0.99701862 0.24099307
0.78982437 0.16562097 0.01420266 3.31978913 0.81838262 0.05414013
0.77677834 0.05524154 0.02388553 3.77153094 0.81998978 0.20254183
0.70598148 0.13091338 0.02003905 3.61815862 0.84336042 0.01629067
0.65606868 0.19434248 0.01940161 2.14218651 0.86457722 0.17498388
0.75965166 0.17873888 0.01953366 2.31029883 0.84073534 0.24575443
0.75711643 0.17969091 0.02777112 3.18222455 1.04664679 0.21067573
0.72099705 0.07343856 0.01429599 3.42061477 1.07820747 0.23664702
0.71192786 0.16706159 0.01861076 3.76282279 0.89728897 0.17623545
0.69629414 0.19728103 0.02126541 2.56468220 1.00039740 0.22723107
0.78541898 0.19171288 0.02097473 3.58862785 0.96163914 0.23583212
0.74104534 0.08237047 0.01399575 2.88277223 0.97435471 0.21704467
0.70442597 0.15968234 0.02327807 3.64958018 0.87308162 0.22078363
0.74074559 0.09050984 0.02499290 2.35028592 1.05258164 0.16512988
0.60531661 0.19078407 0.01847715 3.38166146 0.80932739 0.22313786
0.76301763 0.09081466 0.02556369 3.47176007 0.93180321 0.17796044
0.73847692 0.07330492 0.02092853 3.38210339 0.95147962 0.23655721
0.63767130 0.17132397 0.02974165 3.40774771 0.96654669 0.15757574
0.62780275 0.12057209 0.02948257 3.63550010 1.08490061 0.09598055
0.69656945 0.18081332 0.01629808 2.38382570 0.94271284 0.13690694
0.65919364 0.09234177 0.02138765 2.51644649 1.08886999 0.22751770
0.70189749 0.07139441 0.01599319 3.54012847 0.81950796 0.05541694
0.69882476 0.06028884 0.02289043 3.99898439 0.85156877 0.20373003
0.75405787 0.09101933 0.02268152 2.84694217 1.00834939 0.15672925
0.73796802 0.05696665 0.01341720 3.68269156 0.86868741 0.10127739
0.63674916 0.17575650 0.02284858 3.60232862 1.02446589 0.10633703
0.74385772 0.11693763 0.01727335 3.23253982 1.09684403 0.20673654
0.77008673 0.16660205 0.02257776 2.77085413 0.81931822 0.24770535
0.76956074 0.05854322 0.01950437 3.04735320 0.97927043 0.14956350
0.62186873 0.15317723 0.02770494 2.90282341 0.97638628 0.24666165
0.64152725 0.18770484 0.02650932 3.13761255 0.89490599 0.17840649
0.61606874 0.13557672 0.02868652 3.24478114 0.81294005 0.20951020
0.64482540 0.13235989 0.01105311 2.70345944 0.90269594 0.22922806
0.61835349 0.18857754 0.02937257 2.67687069 0.89985314 0.06117232
0.62107373 0.07104249 0.01122523 2.28711328 0.90309706 0.08715986
0.71534771 0.15091832 0.01631245 2.99085221 0.82198036 0.01295467
0.70121625 0.09120536 0.01130272 3.80831746 0.94498284 0.20622561
0.64950791 0.18127301 0.02857140 2.94250789 0.99619299 0.06281524
0.74016043 0.11904255 0.01242963 2.09170350 0.90037558 0.09025974
0.63311115 0.12775323 0.01820401 2.77266417 1.08233082 0.02140569
0.62369612 0.15942767 0.02629011 3.57744715 0.91402461 0.03428553
0.68260071 0.06573936 0.01306981 2.76909715 0.90132575 0.07968381
0.65275519 0.13644449 0.01716719 3.98037226 1.03914002 0.05440497
0.62725654 0.16590582 0.01714555 2.45969175 0.82121083 0.04409102
0.66676837 0.06611017 0.01987927 3.57121305 0.99298415 0.18611095
0.77908422 0.16370466 0.01600235 2.29330421 1.04793043 0.17433695
0.77639178 0.08873361 0.02780372 2.59690948 0.88346002 0.13904685
0.68758089 0.16367752 0.02475699 2.49930655 0.93238180 0.07762939
0.64190046 0.17248329 0.01811211 3.49150517 1.04756819 0.20599594
0.66073715 0.19520012 0.01483939 2.05187859 0.98857686 0.21746055
0.75652791 0.08512241 0.01226151 3.43157724 1.07594988 0.16349223
0.61688441 0.09613804 0.01397686 3.72493092 1.07104124 0.07221254
0.73070460 0.16983316 0.01353767 2.45014282 0.94397364 0.16803807
0.67718299 0.19838834 0.01358673 2.59122952 0.99446398 0.17533401
0.65316966 0.13699004 0.02889187 3.01619208 1.01511283 0.21988222
0.79542011 0.17393475 0.01802137 2.88451962 1.07009373 0.12833912
0.67212368 0.05638122 0.02980765 3.52017570 1.07473912 0.21130909
0.76044859 0.16921137 0.01660224 2.07620502 1.05226888 0.09227241
0.78419923 0.15195945 0.02633355 3.64284669 0.97548720 0.17198310
0.74635135 0.11753577 0.02742900 3.67691783 1.06250960 0.02724835
0.63396304 0.07492186 0.01857822 2.23007862 0.97775464 0.01688427
0.76381086 0.07628471 0.01745729 2.33401828 1.00477558 0.13814882
0.63812757 0.06365598 0.02307407 2.19640024 0.88375443 0.03126794
0.79707293 0.12170071 0.02766459 3.72232988 1.03489939 0.11213167
0.61380328 0.06245143 0.02554783 2.41430475 1.03205831 0.07670867
0.67036521 0.08537892 0.02636734 3.06120661 0.95570579 0.05953447
0.69401009 0.10123337 0.02901534 2.88746188 0.95465875 0.18556806
0.64179610 0.11986376 0.01037787 2.99856837 1.07843814 0.05891740
0.69498442 0.09315823 0.02178601 3.82154202 0.96628417 0.10838456
0.74241705 0.18658470 0.01895324 3.63762379 0.90424646 0.02689417
0.69978342 0.08007381 0.01268422 2.90519657 1.00341173 0.24044001
0.72068721 0.13580090 0.02834258 3.08021856 1.05822141 0.24130297
0.75799330 0.14594875 0.02267705 2.18251536 0.85774430 0.01366222
0.73983594 0.19059670 0.01517570 2.74829014 0.82463375 0.08603468
0.67167906 0.13678955 0.01181204 2.17772205 0.81899559 0.21809007
0.77516690 0.15535356 0.02356261 3.22976285 0.90250724 0.07948206
0.62409350 0.19974119 0.02819510 2.03870783 0.80833293 0.12914454
0.68871689 0.08394892 0.01663139 3.60863728 0.84227491 0.21142218
0.65581934 0.19007452 0.01470041 2.29100458 0.91109816 0.03953930
0.63897399 0.13865982 0.01586407 3.73224890 0.86297182 0.01853475
0.69849360 0.18412738 0.01919173 3.19267422 1.01875673 0.02601288
0.67281479 0.05806420 0.01216083 3.14999751 0.81725513 0.03010140
0.64357820 0.14879196 0.02952734 2.16604768 0.88634688 0.06304149
0.66012482 0.10684847 0.01989969 2.01483646 0.88205564 0.23241342
0.70105837 0.11264686 0.02006889 3.24049476 0.83195426 0.15450647
0.74602485 0.09324501 0.02961861 3.97102467 0.85512496 0.20019065
0.71803941 0.07241841 0.02718515 3.31278863 0.93605305 0.10674223
0.66169683 0.06874355 0.01061960 2.87868388 0.98533664 0.22659071
0.70357441 0.07228978 0.02039785 2.33394687 0.87727381 0.01420681
0.72667792 0.16206989 0.02654295 3.26567208 1.01168768 0.19423234
0.61546597 0.06945272 0.01200612 3.84071805 0.98062687 0.08816710
0.70065428 0.15443164 0.02376949 2.76138895 0.99543685 0.03045877
0.78841508 0.08712925 0.01976752 3.49624850 0.92575331 0.22108824
0.65981990 0.11876158 0.01209444 2.39720391 1.04038266 0.24962775
0.75175407 0.10529835 0.02546334 2.42305614 1.01745666 0.12033392
0.60748048 0.16899833 0.02478128 3.16788794 0.96872005 0.16276306
0.75917347 0.18680998 0.01305482 2.61397405 1.04368327 0.15159456
0.73558863 0.11566177 0.02371692 2.38124909 0.94204213 0.12680848
0.71660991 0.13738601 0.02171014 2.05943311 0.83342664 0.13974273
0.60303969 0.08209840 0.02658544 3.34672691 1.05444472 0.09748175
0.71511424 0.05050125 0.02701552 2.37395169 1.09987202 0.17000345
0.74315778 0.12278498 0.01788246 2.97280142 0.98211945 0.13301694
0.71276594 0.07446754 0.02426228 2.08294145 1.06492100 0.19555278
0.64890647 0.18880976 0.02705256 2.86590823 1.00290094 0.06994148
0.62871029 0.12836618 0.02185808 3.27122665 1.03035866 0.17073937
0.69513427 0.09245230 0.02929673 2.86949995 0.90808052 0.02210570
0.79952144 0.07368412 0.01494110 3.06533410 0.86565041 0.18884394
0.68052169 0.15770933 0.02932513 3.52461462 0.91451842 0.06758423
0.79195235 0.14318889 0.01151168 2.62415749 1.04139190 0.21467412
0.66871326 0.10885534 0.02214332 3.67559413 1.06280059 0.07870711
0.78302357 0.17204757 0.01871646 2.33176841 1.09609371 0.06513723
0.71018455 0.13312516 0.01651074 3.20947790 0.92664558 0.17814781
0.60853248 0.18801751 0.02434496 2.30172629 0.87577784 0.07820832
0.66917283 0.15878371 0.02861796 2.90712478 0.87673906 0.14156123
0.67042863 0.11345211 0.01705005 3.37558285 0.90217723 0.12330357
0.64812608 0.06603610 0.01465178 3.15904239 1.07373757 0.12931302
0.75800598 0.13267848 0.02052290 3.51961122 0.83549876 0.15411119
0.68111919 0.10817958 0.02380809 2.30741558 0.82043062 0.12257218
0.68357241 0.05278561 0.02668842 2.41316354 0.88513216 0.12831577
0.77648749 0.10153380 0.01458378 3.70082677 0.97496376 0.24413447
0.66112067 0.07795372 0.01487189 2.02823685 1.06682509 0.06086978
0.62616080 0.12049479 0.02517868 3.58769157 0.99270535 0.09713528
0.61669604 0.10616608 0.02518750 2.78420387 0.83932351 0.17666998
0.65624432 0.09420227 0.02090740 3.83438470 0.91956356 0.02388036
0.72657215 0.19601763 0.02069019 3.26736938 0.80327256 0.01542862
0.61093267 0.16880788 0.02727746 2.64847314 0.96534542 0.12236907
0.62573602 0.15918460 0.02525755 3.57280496 0.81422965 0.12564437
0.78174643 0.09490859 0.02337609 3.12181740 0.90089440 0.08042806
0.72983940 0.15579166 0.01239932 2.58036463 0.91882568 0.21231375
0.67646752 0.19946061 0.01970393 2.99734204 0.88059156 0.24919988
0.79875711 0.11806201 0.01479510 2.33798138 0.96138026 0.04129168
0.75465957 0.12560587 0.02768422 2.85812316 0.82418505 0.04215670
0.78575099 0.13819998 0.01369056 3.47967846 0.89009169 0.10249300
0.73586397 0.15499508 0.01560440 2.83573019 0.84357646 0.08992745
0.76746776 0.14288145 0.02031051 2.74031417 0.82880426 0.22202040
0.65461566 0.07310735 0.02198577 3.91242100 0.90923288 0.13469286
0.77241491 0.16808809 0.01389769 3.04324592 0.91535685 0.13582665
0.64459258 0.15527974 0.02234832 2.62195675 1.07433469 0.21393627
0.75759829 0.18539358 0.02404969 3.93675724 0.94403396 0.05817797
0.71837464 0.16421599 0.02412779 3.38602918 0.93868301 0.14880469
0.61509467 0.09659879 0.01407030 2.73444609 0.81068509 0.10431150
0.74794526 0.16515514 0.02036435 2.52547548 1.01509065 0.12768857
0.71294911 0.17372835 0.01868111 3.23797370 0.87229547 0.15518636
0.63358073 0.05019979 0.02145371 2.19308019 0.98374197 0.01915587
0.73444806 0.19922999 0.02026123 2.09450665 0.87142408 0.03672139
0.73805018 0.11926497 0.02029539 3.64088503 1.08642691 0.14439285
0.77108268 0.05444068 0.01960935 2.48604917 0.85842072 0.16627788
0.77814325 0.16729394 0.01511233 3.99526965 0.86537993 0.21534396
0.64605857 0.19703648 0.01635818 2.84224115 1.01945583 0.06712351
0.64394794 0.12553351 0.01618107 3.00322363 0.81572937 0.08028172
0.73655921 0.17924699 0.01235985 2.20451574 0.84447873 0.21304842
0.69377304 0.14343271 0.01939119 2.56824978 1.05175882 0.19196528
0.60652453 0.17271101 0.01286065 2.50557022 0.91689891 0.10938483
0.68301035 0.08968574 0.02423965 3.23517264 0.84713345 0.06692835
0.69021681 0.07547799 0.02895656 3.96718383 1.08097873 0.17210429
0.67018870 0.05708704 0.01873699 3.43360502 1.04463801 0.07122756
0.66264171 0.13459844 0.01737958 2.66286075 0.90587173 0.06588493
0.73126830 0.07267191 0.01966985 2.73941087 1.00137747 0.19505831
0.73249734 0.17191867 0.01324030 3.36095999 1.04005198 0.17582277
0.72539724 0.09778798 0.01222882 2.19838264 0.99712210 0.18127374
0.72908496 0.17053698 0.02321246 2.26093398 0.95922869 0.08901340
0.65867810 0.19514080 0.01546395 3.59998504 0.89228618 0.04796550
0.70924399 0.13540636 0.02363657 2.97696075 0.90597779 0.08467200
0.77614321 0.05581145 0.01985371 2.04738089 1.05997571 0.24651476
0.60991989 0.08156779 0.01879115 2.05604379 0.98640268 0.03308044
